url,lat,long,restaurant,grocery,cafe,park,school,hospital,parking
https://www.realtor.com/realestateandhomes-detail/M9662920918?listing_status=rental,47.710228,-122.322662,20,2,12,8,12,5,17
https://www.realtor.com/realestateandhomes-detail/M9429660891?listing_status=rental,47.676033,-122.300369,20,0,11,13,20,0,8
https://www.realtor.com/realestateandhomes-detail/M2639115339?listing_status=rental,47.625689,-122.362303,20,1,20,20,15,2,20
https://www.realtor.com/realestateandhomes-detail/M9629539802?listing_status=rental,47.51939,-122.356216,20,3,14,9,13,2,5
https://www.realtor.com/realestateandhomes-detail/M1609819155?listing_status=rental,47.601844,-122.304115,20,5,20,20,20,16,15
https://www.realtor.com/realestateandhomes-detail/M2958612711?listing_status=rental,47.715395,-122.294408,20,1,4,11,18,0,5
https://www.realtor.com/realestateandhomes-detail/M1416300967?listing_status=rental,47.61913,-122.326995,20,4,20,20,20,16,20
https://www.realtor.com/realestateandhomes-detail/M1396043702?listing_status=rental,47.603211,-122.310518,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9045324614?listing_status=rental,47.626602,-122.354874,20,1,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M9898036481?listing_status=rental,47.693317,-122.354324,20,1,15,6,20,0,10
https://www.realtor.com/realestateandhomes-detail/M9163725042?listing_status=rental,47.699284,-122.366348,19,0,9,6,11,0,3
https://www.realtor.com/realestateandhomes-detail/M9183151647?listing_status=rental,47.622917,-122.320236,20,1,20,20,20,6,20
https://www.realtor.com/realestateandhomes-detail/M9726166739?listing_status=rental,47.624538,-122.306587,20,2,14,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9350477969?listing_status=rental,47.656784,-122.31945,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1575126884?listing_status=rental,47.6132,-122.299862,20,5,18,20,20,7,11
https://www.realtor.com/realestateandhomes-detail/M9009866674?listing_status=rental,47.67635,-122.319176,20,3,20,17,20,2,15
https://www.realtor.com/realestateandhomes-detail/M9624677757?listing_status=rental,47.635227,-122.341774,20,0,5,20,19,5,20
https://www.realtor.com/realestateandhomes-detail/M1166796279?listing_status=rental,47.621414,-122.321696,20,1,20,20,20,7,20
https://www.realtor.com/realestateandhomes-detail/M1876130750?listing_status=rental,47.668259,-122.378142,20,4,20,11,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1288446989?listing_status=rental,47.557499,-122.386323,20,3,20,12,15,4,20
https://www.realtor.com/realestateandhomes-detail/M9741277645?listing_status=rental,47.560017,-122.292159,20,3,5,20,14,0,6
https://www.realtor.com/realestateandhomes-detail/M9749321075?listing_status=rental,47.707115,-122.322212,20,2,12,8,13,8,20
https://www.realtor.com/realestateandhomes-detail/M2534725210?listing_status=rental,47.56047,-122.288477,20,2,7,20,13,0,6
https://www.realtor.com/realestateandhomes-detail/M2838215897?listing_status=rental,47.617358,-122.307108,20,4,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M2731874641?listing_status=rental,47.660848,-122.35133,20,1,13,17,20,0,8
https://www.realtor.com/realestateandhomes-detail/M2707747832?listing_status=rental,47.568837,-122.371778,20,0,6,6,15,0,6
https://www.realtor.com/realestateandhomes-detail/M2846458548?listing_status=rental,47.692807,-122.269474,1,0,0,3,3,0,2
https://www.realtor.com/realestateandhomes-detail/M1640591560?listing_status=rental,47.526724,-122.326816,15,0,5,14,2,0,0
https://www.realtor.com/realestateandhomes-detail/M2147561693?listing_status=rental,47.61584,-122.348093,20,4,20,20,18,9,20
https://www.realtor.com/realestateandhomes-detail/M9999320819?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9470602209?listing_status=rental,47.667278,-122.314491,20,4,20,20,19,5,20
https://www.realtor.com/realestateandhomes-detail/M1123083328?listing_status=rental,47.624103,-122.313916,20,3,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M1049542156?listing_status=rental,47.538157,-122.386658,12,1,3,8,9,0,0
https://www.realtor.com/realestateandhomes-detail/M9026520732?listing_status=rental,47.662968,-122.313477,20,3,20,20,20,7,20
https://www.realtor.com/realestateandhomes-detail/M1946074829?listing_status=rental,47.627323,-122.345253,20,0,20,20,16,5,20
https://www.realtor.com/realestateandhomes-detail/M1075281550?listing_status=rental,47.619216,-122.309204,20,4,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M2679204046?listing_status=rental,47.62304,-122.36169,20,1,17,20,12,2,20
https://www.realtor.com/realestateandhomes-detail/M1669171389?listing_status=rental,47.663548,-122.306188,20,3,20,20,20,6,20
https://www.realtor.com/realestateandhomes-detail/M9762282331?listing_status=rental,47.632832,-122.365395,20,4,12,20,20,0,17
https://www.realtor.com/realestateandhomes-detail/M1179654712?listing_status=rental,47.682782,-122.346608,20,3,19,10,16,0,1
https://www.realtor.com/realestateandhomes-detail/M9202600884?listing_status=rental,47.611378,-122.311857,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2035489826?listing_status=rental,47.725142,-122.355097,20,6,9,6,7,0,2
https://www.realtor.com/realestateandhomes-detail/M1246913960?listing_status=rental,47.569635,-122.279932,14,1,2,18,10,0,0
https://www.realtor.com/realestateandhomes-detail/M1662222254?listing_status=rental,47.666148,-122.314898,20,3,20,20,19,7,20
https://www.realtor.com/realestateandhomes-detail/M9285938359?listing_status=rental,47.601545,-122.331168,20,8,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2535532494?listing_status=rental,47.671135,-122.388498,20,0,20,13,19,8,20
https://www.realtor.com/realestateandhomes-detail/M1973722490?listing_status=rental,47.716234,-122.317668,20,3,9,10,19,1,4
https://www.realtor.com/realestateandhomes-detail/M9759996391?listing_status=rental,47.648472,-122.355881,20,1,14,18,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2575203024?listing_status=rental,47.631883,-122.358804,20,4,17,20,20,1,20
https://www.realtor.com/realestateandhomes-detail/M1578248084?listing_status=rental,47.648745,-122.336708,20,0,13,20,13,4,20
https://www.realtor.com/realestateandhomes-detail/M2023862852?listing_status=rental,47.726048,-122.355126,20,6,8,6,7,0,3
https://www.realtor.com/realestateandhomes-detail/M1011563789?listing_status=rental,47.621199,-122.326943,20,2,20,20,19,4,20
https://www.realtor.com/realestateandhomes-detail/M9422753333?listing_status=rental,47.615822,-122.314644,20,5,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9640724954?listing_status=rental,47.614307,-122.315277,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9922483605?listing_status=rental,47.63792,-122.323769,20,2,6,20,15,1,20
https://www.realtor.com/realestateandhomes-detail/M9376658425?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1781042526?listing_status=rental,47.623617,-122.322728,20,1,20,20,16,6,20
https://www.realtor.com/realestateandhomes-detail/M1158092252?listing_status=rental,47.618268,-122.322574,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9988981035?listing_status=rental,47.664433,-122.311623,20,3,20,20,19,7,20
https://www.realtor.com/realestateandhomes-detail/M9543083103?listing_status=rental,47.622269,-122.324944,20,1,20,20,19,5,20
https://www.realtor.com/realestateandhomes-detail/M9468913341?listing_status=rental,47.716125,-122.312973,20,2,7,5,16,1,0
https://www.realtor.com/realestateandhomes-detail/M2203265745?listing_status=rental,47.487944,-122.257597,3,0,0,3,2,0,1
https://www.realtor.com/realestateandhomes-detail/M2562648773?listing_status=rental,47.623627,-122.32696,20,0,20,20,11,4,20
https://www.realtor.com/realestateandhomes-detail/M1261709426?listing_status=rental,47.628541,-122.356301,20,2,20,20,20,2,20
https://www.realtor.com/realestateandhomes-detail/M2657693374?listing_status=rental,47.627181,-122.319873,20,1,20,20,16,4,20
https://www.realtor.com/realestateandhomes-detail/M1946657264?listing_status=rental,47.634418,-122.342597,20,0,8,20,19,5,20
https://www.realtor.com/realestateandhomes-detail/M2812047469?listing_status=rental,47.622962,-122.31231,20,4,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M2408804814?listing_status=rental,47.606501,-122.303998,20,5,20,20,20,16,15
https://www.realtor.com/realestateandhomes-detail/M2656965909?listing_status=rental,47.538186,-122.39327,10,1,2,9,10,0,0
https://www.realtor.com/realestateandhomes-detail/M9258331589?listing_status=rental,47.66824,-122.312218,20,3,20,20,19,3,20
https://www.realtor.com/realestateandhomes-detail/M1048948530?listing_status=rental,47.726253,-122.313394,15,1,7,5,10,0,0
https://www.realtor.com/realestateandhomes-detail/M1120996435?listing_status=rental,47.644321,-122.325001,20,2,9,20,17,2,14
https://www.realtor.com/realestateandhomes-detail/M1317250018?listing_status=rental,47.647153,-122.358654,20,2,16,17,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2677504518?listing_status=rental,47.638195,-122.386941,20,2,6,13,12,0,5
https://www.realtor.com/realestateandhomes-detail/M9582660201?listing_status=rental,47.661606,-122.303391,20,2,20,20,16,6,20
https://www.realtor.com/realestateandhomes-detail/M9691486118?listing_status=rental,47.657005,-122.345558,20,2,20,12,20,3,20
https://www.realtor.com/realestateandhomes-detail/M2823474328?listing_status=rental,47.718858,-122.298248,20,1,3,9,17,0,2
https://www.realtor.com/realestateandhomes-detail/M1549191378?listing_status=rental,47.690392,-122.359803,20,0,14,7,20,0,8
https://www.realtor.com/realestateandhomes-detail/M2137866891?listing_status=rental,47.614521,-122.327161,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1575607277?listing_status=rental,47.611928,-122.326814,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9886615172?listing_status=rental,47.628532,-122.308235,20,1,8,20,20,0,14
https://www.realtor.com/realestateandhomes-detail/M9218011326?listing_status=rental,47.621834,-122.324509,20,1,20,20,20,6,20
https://www.realtor.com/realestateandhomes-detail/M9617727697?listing_status=rental,47.604507,-122.317093,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2920906578?listing_status=rental,47.672685,-122.31848,20,3,20,17,20,3,15
https://www.realtor.com/realestateandhomes-detail/M2495331440?listing_status=rental,47.616058,-122.324814,20,3,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9660501355?listing_status=rental,47.608757,-122.337944,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9227559918?listing_status=rental,47.55962,-122.285645,20,2,7,18,17,1,6
https://www.realtor.com/realestateandhomes-detail/M9124067914?listing_status=rental,47.614525,-122.324738,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9514740499?listing_status=rental,47.710243,-122.322289,20,2,12,8,13,5,17
https://www.realtor.com/realestateandhomes-detail/M2351989996?listing_status=rental,47.615642,-122.325899,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1604393551?listing_status=rental,47.638162,-122.386534,20,2,4,12,12,0,5
https://www.realtor.com/realestateandhomes-detail/M2149886823?listing_status=rental,47.625302,-122.323881,20,1,20,20,13,4,20
https://www.realtor.com/realestateandhomes-detail/M2141392818?listing_status=rental,47.667456,-122.302088,20,1,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1260682763?listing_status=rental,47.514524,-122.31958,3,1,4,3,4,0,0
https://www.realtor.com/realestateandhomes-detail/M9157104874?listing_status=rental,47.522121,-122.37632,19,2,10,7,16,2,0
https://www.realtor.com/realestateandhomes-detail/M9288214735?listing_status=rental,47.698071,-122.347061,20,2,8,10,20,0,10
https://www.realtor.com/realestateandhomes-detail/M9076909196?listing_status=rental,47.625076,-122.36351,20,1,18,20,13,2,20
https://www.realtor.com/realestateandhomes-detail/M1989091099?listing_status=rental,47.619397,-122.300802,20,5,20,20,20,3,18
https://www.realtor.com/realestateandhomes-detail/M9468343292?listing_status=rental,47.717113,-122.293648,20,1,4,10,19,0,2
https://www.realtor.com/realestateandhomes-detail/M1234146263?listing_status=rental,47.624657,-122.306997,20,2,15,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9576300730?listing_status=rental,47.61581,-122.324783,20,3,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2920504356?listing_status=rental,47.567926,-122.313859,16,1,5,7,5,4,4
https://www.realtor.com/realestateandhomes-detail/M1225117479?listing_status=rental,47.585152,-122.385964,20,2,10,15,11,1,7
https://www.realtor.com/realestateandhomes-detail/M1990439457?listing_status=rental,47.628297,-122.34654,20,1,20,20,19,5,20
https://www.realtor.com/realestateandhomes-detail/M9330820678?listing_status=rental,47.690193,-122.378143,20,2,9,7,18,1,4
https://www.realtor.com/realestateandhomes-detail/M9779275686?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M1906296169?listing_status=rental,47.659663,-122.320194,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1060028590?listing_status=rental,47.695107,-122.342165,17,1,5,7,20,0,5
https://www.realtor.com/realestateandhomes-detail/M9575963438?listing_status=rental,47.674297,-122.317894,20,3,20,15,20,3,17
https://www.realtor.com/realestateandhomes-detail/M9698154636?listing_status=rental,47.66626,-122.312271,20,3,20,20,19,4,20
https://www.realtor.com/realestateandhomes-detail/M9951699820?listing_status=rental,,,0,0,0,0,0,0,0
https://www.realtor.com/realestateandhomes-detail/M9565407037?listing_status=rental,47.705418,-122.331032,20,2,10,12,17,10,20
https://www.realtor.com/realestateandhomes-detail/M9739745988?listing_status=rental,47.626549,-122.360886,20,1,20,20,18,2,20
https://www.realtor.com/realestateandhomes-detail/M9702973389?listing_status=rental,47.666618,-122.317085,20,4,20,17,20,6,20
https://www.realtor.com/realestateandhomes-detail/M9033804673?listing_status=rental,47.598621,-122.322617,20,9,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2363438160?listing_status=rental,47.614529,-122.323732,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9206917643?listing_status=rental,47.662697,-122.349686,20,1,12,20,20,0,11
https://www.realtor.com/realestateandhomes-detail/M2225372979?listing_status=rental,47.622808,-122.325675,20,1,20,20,14,4,20
https://www.realtor.com/realestateandhomes-detail/M2375331314?listing_status=rental,47.602961,-122.310519,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9127680990?listing_status=rental,47.613834,-122.289017,20,1,5,20,12,0,1
https://www.realtor.com/realestateandhomes-detail/M9581219320?listing_status=rental,47.610661,-122.337952,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9601730696?listing_status=rental,47.620602,-122.35582,20,2,20,20,10,4,20
https://www.realtor.com/realestateandhomes-detail/M1959825961?listing_status=rental,47.719053,-122.290361,20,1,2,13,18,0,2
https://www.realtor.com/realestateandhomes-detail/M2084102805?listing_status=rental,47.623945,-122.325681,20,0,20,20,12,4,20
https://www.realtor.com/realestateandhomes-detail/M2890728165?listing_status=rental,47.706681,-122.333309,20,2,14,13,20,14,20
https://www.realtor.com/realestateandhomes-detail/M1708033286?listing_status=rental,47.661103,-122.323246,20,3,20,18,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1266036463?listing_status=rental,47.605925,-122.313162,20,8,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1292602372?listing_status=rental,47.565755,-122.377052,20,3,20,8,19,4,20
https://www.realtor.com/realestateandhomes-detail/M9571152724?listing_status=rental,47.520081,-122.377213,19,2,10,6,17,2,0
https://www.realtor.com/realestateandhomes-detail/M9551786353?listing_status=rental,47.620377,-122.34668,20,4,20,20,16,5,20
https://www.realtor.com/realestateandhomes-detail/M1480007018?listing_status=rental,47.670403,-122.379829,20,4,20,11,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1240342039?listing_status=rental,47.617599,-122.323903,20,5,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2022479641?listing_status=rental,47.588621,-122.386651,20,1,7,16,7,1,6
https://www.realtor.com/realestateandhomes-detail/M1702738037?listing_status=rental,47.625551,-122.324956,20,0,20,20,11,4,20
https://www.realtor.com/realestateandhomes-detail/M2348337933?listing_status=rental,47.617351,-122.323768,20,5,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1415686003?listing_status=rental,47.657731,-122.320216,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M9152317323?listing_status=rental,47.622444,-122.356354,20,1,20,20,13,4,20
https://www.realtor.com/realestateandhomes-detail/M1735644720?listing_status=rental,47.668055,-122.31383,20,3,20,19,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9761418095?listing_status=rental,47.670422,-122.388596,20,0,20,12,17,8,20
https://www.realtor.com/realestateandhomes-detail/M2349520017?listing_status=rental,47.616077,-122.327139,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2785018075?listing_status=rental,47.624426,-122.317057,20,1,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M9182458728?listing_status=rental,47.488674,-122.258957,3,0,0,3,2,0,1
https://www.realtor.com/realestateandhomes-detail/M1928335902?listing_status=rental,47.627713,-122.318332,20,1,20,20,19,3,20
https://www.realtor.com/realestateandhomes-detail/M1174071850?listing_status=rental,47.62138,-122.3603,20,1,20,20,9,2,20
https://www.realtor.com/realestateandhomes-detail/M1011624317?listing_status=rental,47.617518,-122.327193,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9968218290?listing_status=rental,47.658829,-122.319481,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1718047156?listing_status=rental,47.69829,-122.340489,19,2,4,10,20,2,7
https://www.realtor.com/realestateandhomes-detail/M1804343706?listing_status=rental,47.653268,-122.384427,20,0,6,7,11,0,8
https://www.realtor.com/realestateandhomes-detail/M1553664454?listing_status=rental,47.507531,-122.30483,1,0,2,5,2,0,2
https://www.realtor.com/realestateandhomes-detail/M1289323489?listing_status=rental,47.626949,-122.35829,20,1,20,20,20,2,20
https://www.realtor.com/realestateandhomes-detail/M2983688838?listing_status=rental,47.622321,-122.322343,20,1,20,20,20,6,20
https://www.realtor.com/realestateandhomes-detail/M1699937373?listing_status=rental,47.503784,-122.33579,11,0,1,3,4,0,4
https://www.realtor.com/realestateandhomes-detail/M9275759891?listing_status=rental,47.641891,-122.385742,18,2,3,7,10,0,7
https://www.realtor.com/realestateandhomes-detail/M1378375610?listing_status=rental,47.648198,-122.374508,19,0,6,9,17,0,15
https://www.realtor.com/realestateandhomes-detail/M1082165323?listing_status=rental,47.533854,-122.350182,4,1,3,9,5,0,0
https://www.realtor.com/realestateandhomes-detail/M1668495680?listing_status=rental,47.717771,-122.293621,20,1,3,11,17,0,2
https://www.realtor.com/realestateandhomes-detail/M1477532763?listing_status=rental,47.623642,-122.307748,20,4,19,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9989444419?listing_status=rental,47.611828,-122.302231,20,5,19,20,20,17,20
https://www.realtor.com/realestateandhomes-detail/M1265985196?listing_status=rental,47.638301,-122.342973,20,1,4,18,19,4,14
https://www.realtor.com/realestateandhomes-detail/M2235670881?listing_status=rental,47.62262,-122.316517,20,3,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M9827428540?listing_status=rental,47.682735,-122.264076,2,0,1,8,6,1,6
https://www.realtor.com/realestateandhomes-detail/M9314211692?listing_status=rental,47.646301,-122.375806,13,0,4,7,14,0,12
https://www.realtor.com/realestateandhomes-detail/M2814816034?listing_status=rental,47.614552,-122.302277,20,5,19,20,20,9,20
https://www.realtor.com/realestateandhomes-detail/M2062972525?listing_status=rental,47.619627,-122.355253,20,2,20,20,10,4,20
https://www.realtor.com/realestateandhomes-detail/M2338695164?listing_status=rental,47.627402,-122.34662,20,1,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M1079444909?listing_status=rental,47.534938,-122.270411,20,1,7,7,5,0,2
https://www.realtor.com/realestateandhomes-detail/M9063119845?listing_status=rental,47.546497,-122.386101,13,1,4,12,11,0,0
https://www.realtor.com/realestateandhomes-detail/M1884749118?listing_status=rental,47.658791,-122.391363,19,0,7,12,9,0,6
https://www.realtor.com/realestateandhomes-detail/M2359984503?listing_status=rental,47.65773,-122.320013,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2857010191?listing_status=rental,47.657886,-122.316337,20,3,20,20,20,8,20
https://www.realtor.com/realestateandhomes-detail/M2297852731?listing_status=rental,47.730377,-122.293501,16,2,2,3,11,0,1
https://www.realtor.com/realestateandhomes-detail/M2689408617?listing_status=rental,47.620361,-122.311001,20,4,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M1135791014?listing_status=rental,47.72994,-122.294416,15,2,2,4,11,0,1
https://www.realtor.com/realestateandhomes-detail/M9972944319?listing_status=rental,47.626156,-122.360275,20,1,20,20,18,2,20
https://www.realtor.com/realestateandhomes-detail/M1630369868?listing_status=rental,47.614664,-122.32414,20,4,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9383653478?listing_status=rental,47.67696,-122.387138,20,0,16,9,18,0,17
https://www.realtor.com/realestateandhomes-detail/M1897385728?listing_status=rental,47.617132,-122.314485,20,5,20,20,20,9,20
https://www.realtor.com/realestateandhomes-detail/M9270681821?listing_status=rental,47.669844,-122.317135,20,3,20,15,20,2,20
https://www.realtor.com/realestateandhomes-detail/M9897201258?listing_status=rental,47.67062,-122.379555,20,4,20,11,20,10,20
https://www.realtor.com/realestateandhomes-detail/M1701018086?listing_status=rental,47.61297,-122.332622,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1394092787?listing_status=rental,47.73198,-122.34751,20,4,11,9,10,0,4
https://www.realtor.com/realestateandhomes-detail/M1916491968?listing_status=rental,47.676094,-122.322829,20,3,20,14,20,2,15
https://www.realtor.com/realestateandhomes-detail/M9380341758?listing_status=rental,47.664696,-122.304741,20,3,20,20,18,7,20
https://www.realtor.com/realestateandhomes-detail/M2471693644?listing_status=rental,47.615405,-122.343387,20,6,20,20,17,9,20
https://www.realtor.com/realestateandhomes-detail/M9359095428?listing_status=rental,47.703876,-122.355804,20,1,6,9,17,0,1
https://www.realtor.com/realestateandhomes-detail/M1169394685?listing_status=rental,47.667293,-122.304782,20,1,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2118608102?listing_status=rental,47.636402,-122.346274,20,2,10,20,20,6,18
https://www.realtor.com/realestateandhomes-detail/M9898915455?listing_status=rental,47.710884,-122.323006,20,2,12,8,13,3,16
https://www.realtor.com/realestateandhomes-detail/M9163725646?listing_status=rental,47.664197,-122.310493,20,3,20,20,20,9,20
https://www.realtor.com/realestateandhomes-detail/M1891028843?listing_status=rental,47.626478,-122.35056,20,1,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M9227887341?listing_status=rental,47.62262,-122.359711,20,1,20,20,13,2,20
https://www.realtor.com/realestateandhomes-detail/M9818010517?listing_status=rental,47.674339,-122.354713,20,1,14,20,15,0,6
https://www.realtor.com/realestateandhomes-detail/M2325080317?listing_status=rental,47.618061,-122.322923,20,5,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1195135331?listing_status=rental,47.55976,-122.38184,20,3,20,12,16,4,20
https://www.realtor.com/realestateandhomes-detail/M9854628789?listing_status=rental,47.61937,-122.320549,20,5,20,20,20,3,20
https://www.realtor.com/realestateandhomes-detail/M1118226863?listing_status=rental,47.622203,-122.335471,20,1,20,20,15,6,20
https://www.realtor.com/realestateandhomes-detail/M1753227671?listing_status=rental,47.671369,-122.386804,20,2,20,13,20,8,20
https://www.realtor.com/realestateandhomes-detail/M1505408053?listing_status=rental,47.688885,-122.343493,20,2,14,7,14,0,9
https://www.realtor.com/realestateandhomes-detail/M2583515468?listing_status=rental,47.599053,-122.302961,20,5,13,20,20,0,5
https://www.realtor.com/realestateandhomes-detail/M1543681276?listing_status=rental,47.536448,-122.280058,20,2,5,13,13,0,2
https://www.realtor.com/realestateandhomes-detail/M1177156211?listing_status=rental,47.622146,-122.326951,20,1,20,20,15,4,20
https://www.realtor.com/realestateandhomes-detail/M1678110141?listing_status=rental,47.72197,-122.292888,20,2,2,12,17,0,2
https://www.realtor.com/realestateandhomes-detail/M1342103251?listing_status=rental,47.62227,-122.33273,20,1,20,20,16,5,20
https://www.realtor.com/realestateandhomes-detail/M1510373533?listing_status=rental,47.680313,-122.376417,20,0,7,6,20,2,2
https://www.realtor.com/realestateandhomes-detail/M9174494800?listing_status=rental,47.617073,-122.337517,20,7,20,20,18,12,20
https://www.realtor.com/realestateandhomes-detail/M9093894186?listing_status=rental,47.658138,-122.402046,4,0,4,6,6,0,1
https://www.realtor.com/realestateandhomes-detail/M1875016532?listing_status=rental,47.61327,-122.316073,20,6,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9211267263?listing_status=rental,47.625954,-122.359665,20,1,20,20,18,2,20
https://www.realtor.com/realestateandhomes-detail/M9552589804?listing_status=rental,47.60899,-122.335274,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M9624035633?listing_status=rental,47.559521,-122.381073,20,3,20,12,16,4,20
https://www.realtor.com/realestateandhomes-detail/M9841017574?listing_status=rental,47.562202,-122.387718,20,3,20,8,19,4,20
https://www.realtor.com/realestateandhomes-detail/M9618017176?listing_status=rental,47.608486,-122.329903,20,8,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1321996303?listing_status=rental,47.56021,-122.38442,20,3,20,11,18,4,20
https://www.realtor.com/realestateandhomes-detail/M1548823976?listing_status=rental,47.614569,-122.33717,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1035643364?listing_status=rental,47.61902,-122.355077,20,3,20,20,9,4,20
https://www.realtor.com/realestateandhomes-detail/M1393869191?listing_status=rental,47.608257,-122.335381,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M2137072597?listing_status=rental,47.606384,-122.320345,20,8,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1911600559?listing_status=rental,47.611882,-122.342546,20,6,20,20,20,11,20
https://www.realtor.com/realestateandhomes-detail/M1044639161?listing_status=rental,47.59664,-122.28696,12,1,5,15,8,0,0
https://www.realtor.com/realestateandhomes-detail/M1415872332?listing_status=rental,47.659174,-122.320108,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M9347569028?listing_status=rental,47.623123,-122.359718,20,1,20,20,13,2,20
https://www.realtor.com/realestateandhomes-detail/M1105705507?listing_status=rental,47.618302,-122.348333,20,4,20,20,16,4,20
https://www.realtor.com/realestateandhomes-detail/M2861087739?listing_status=rental,47.627657,-122.341659,20,0,20,20,13,9,20
https://www.realtor.com/realestateandhomes-detail/M2325677795?listing_status=rental,47.627535,-122.349247,20,1,20,20,20,4,20
https://www.realtor.com/realestateandhomes-detail/M1241781102?listing_status=rental,47.657734,-122.319324,20,3,20,20,20,5,20
https://www.realtor.com/realestateandhomes-detail/M2402371378?listing_status=rental,47.612692,-122.317529,20,7,20,20,20,20,20
https://www.realtor.com/realestateandhomes-detail/M1295571356?listing_status=rental,47.561936,-122.385065,20,3,20,10,19,4,20
https://www.realtor.com/realestateandhomes-detail/M9494068555?listing_status=rental,47.627014,-122.319923,20,1,20,20,16,5,20
https://www.realtor.com/realestateandhomes-detail/M1303806459?listing_status=rental,47.667609,-122.312226,20,4,20,20,19,3,20
https://www.realtor.com/realestateandhomes-detail/M1017486168?listing_status=rental,47.617965,-122.345349,20,4,20,20,18,8,20
https://www.realtor.com/realestateandhomes-detail/M1394502712?listing_status=rental,47.6228,-122.33123,20,1,20,20,12,4,20
https://www.realtor.com/realestateandhomes-detail/M9874176477?listing_status=rental,47.560379,-122.38089,20,3,20,12,18,4,20
https://www.realtor.com/realestateandhomes-detail/M2127892090?listing_status=rental,47.599533,-122.328473,20,9,20,20,20,20,20
